orig_idx,true_label,pred_label,conf,defect_ratio,edge_bias,cluster_score,isolated_ratio,mean_neighbors,random_like,blob_like,cluster_like,severity,sem_mandatory_random,sem_mandatory_blob,sem_mandatory_cluster,sem_reason,policy_top_percent
1149,[['none']],[['Scratch']],0.7627263069152832,0.1878282360210071,0.8124227441285538,1.0,0.0,4.542763157894737,0,1,1,96.63130685717466,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
644013,[['none']],[['Scratch']],0.7627263069152832,0.1878282360210071,0.8124227441285538,1.0,0.0,4.542763157894737,0,1,1,96.63130685717466,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
721928,[['none']],[['none']],0.6886318922042847,0.15016855654305852,0.8508745013807917,1.0,0.0,4.33469387755102,0,1,1,96.6312076070503,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
628275,[['Center']],[['Center']],0.9763925075531006,0.29460847240051347,0.70561797752809,1.0,0.0,5.2592592592592595,0,1,1,96.63092274170812,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
5295,[['none']],[['none']],0.5602828860282898,0.08649984553599012,0.9137824474660075,1.0,0.0,4.064285714285714,0,1,1,96.63085841167904,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
524285,[['Edge-Ring']],[['Edge-Ring']],0.9931144118309021,0.3029525032092426,0.6972712680577848,1.0,0.0,5.205508474576271,0,1,1,96.6308206957915,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
591181,[['Center']],[['Center']],0.996985137462616,0.3048780487804878,0.6953451043338683,1.0,0.0,5.227368421052631,0,1,1,96.63076527444325,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
586565,[['Center']],[['Center']],0.9996758699417114,0.3061617458279846,0.6940609951845906,1.0,0.0,4.955974842767295,0,1,1,96.63043114694209,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
755441,[['none']],[['none']],0.6220903992652893,0.11710274409700064,0.8834610472541506,1.0,0.0,4.20708446866485,0,1,1,96.63037465287641,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
589324,[['Center']],[['Center']],0.9991217255592346,0.3058408215661104,0.6943820224719102,1.0,0.0,5.185729275970619,0,1,1,96.63019513514452,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
574390,[['Center']],[['Center']],0.9998288154602051,0.3061617458279846,0.6940609951845906,1.0,0.0,5.1257861635220126,0,1,1,96.63001883335373,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
696088,[['none']],[['Scratch']],0.6843174695968628,0.14835680751173708,0.8519098309329993,1.0,0.0,4.012658227848101,0,1,1,96.62993071495616,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
723629,[['Edge-Loc']],[['Edge-Loc']],0.7821865081787109,0.19675145571559916,0.8042344277385701,1.0,0.0,4.825545171339564,0,1,1,96.62992835682357,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
3384,[['none']],[['none']],0.7453346252441406,0.1788693234476367,0.8213844252163165,1.0,0.0,4.545768566493955,0,1,1,96.62989982220728,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
722666,[['Loc']],[['Edge-Loc']],0.4557372033596039,0.22126877106956788,0.5293801779687021,1.0,0.0,4.836565096952908,0,1,1,96.62987048249933,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
574271,[['Center']],[['Center']],0.9999089241027832,0.3061617458279846,0.6940609951845906,1.0,0.0,5.283018867924528,0,1,1,96.6298028547397,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
587305,[['Center']],[['Center']],0.9999841451644897,0.3061617458279846,0.6940609951845906,1.0,0.0,5.475890985324948,0,1,1,96.62960004079146,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
589392,[['Edge-Loc']],[['Edge-Loc']],0.906972348690033,0.25962772785622595,0.7406099518459068,1.0,0.0,5.401730531520395,0,1,1,96.62950881918403,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
588075,[['Edge-Loc']],[['Center']],0.8242251873016357,0.21822849807445444,0.7820224719101123,1.0,0.0,5.020588235294118,0,1,1,96.62942425182128,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
745849,[['none']],[['none']],0.7744079828262329,0.19304403318442884,0.8074712643678161,1.0,0.0,4.671074380165289,0,1,1,96.62900564359074,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
642195,[['Scratch']],[['Scratch']],0.7073851823806763,0.15971578622181032,0.8405438813349815,1.0,0.0,4.51063829787234,0,1,1,96.62895942431766,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
6422,[['none']],[['none']],0.6543801426887512,0.1331479765214705,0.8671199011124846,1.0,0.0,4.450116009280743,0,1,1,96.6286404694361,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
642794,[['none']],[['none']],0.6543801426887512,0.1331479765214705,0.8671199011124846,1.0,0.0,4.450116009280743,0,1,1,96.6286404694361,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
646185,[['none']],[['none']],0.8440251350402832,0.22798887859128822,0.7722496909765142,1.0,0.0,4.666666666666667,0,1,1,96.6286211843653,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
590539,[['Center']],[['Center']],0.9998136162757874,0.3058408215661104,0.6943820224719102,1.0,0.0,5.374606505771249,0,1,1,96.62832938947324,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
574734,[['Center']],[['Center']],0.9998849630355835,0.3058408215661104,0.6943820224719102,1.0,0.0,5.114375655823714,0,1,1,96.62813693776245,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
587525,[['Center']],[['Center']],0.916498064994812,0.2641206675224647,0.736115569823435,1.0,0.0,4.865127582017011,0,1,1,96.62804705595423,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
629848,[['Center']],[['Center']],0.9999305009841919,0.3058408215661104,0.6943820224719102,1.0,0.0,5.177334732423924,0,1,1,96.62801409734342,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
631003,[['Center']],[['Center']],0.9980067610740662,0.3048780487804878,0.6953451043338683,1.0,0.0,5.218947368421053,0,1,1,96.62801047705166,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
588099,[['Center']],[['Center']],0.9999431371688843,0.3058408215661104,0.6943820224719102,1.0,0.0,5.3599160545645335,0,1,1,96.62798000994181,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
628354,[['Center']],[['Center']],0.9999560117721558,0.3058408215661104,0.6943820224719102,1.0,0.0,5.066107030430221,0,1,1,96.62794527902727,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
590589,[['Center']],[['Center']],0.9999955892562866,0.3058408215661104,0.6943820224719102,1.0,0.0,5.393494228751312,0,1,1,96.62783851138327,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
590407,[['Center']],[['Center']],0.9993808269500732,0.3055198973042362,0.6947030497592295,1.0,0.0,5.109243697478991,0,1,1,96.62776585622301,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
1673,[['none']],[['Scratch']],0.6862500309944153,0.14890330552981154,0.8513597033374536,1.0,0.0,4.286307053941909,0,1,1,96.62765175168163,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
640319,[['none']],[['Scratch']],0.6862500309944153,0.14890330552981154,0.8513597033374536,1.0,0.0,4.286307053941909,0,1,1,96.62765175168163,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
590916,[['Center']],[['Center']],0.9962271451950073,0.30391527599486523,0.6963081861958267,1.0,0.0,5.159450897571277,0,1,1,96.62761804614604,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
588740,[['Center']],[['Center']],0.998254120349884,0.3048780487804878,0.6953451043338683,1.0,0.0,5.136842105263158,0,1,1,96.62734313671554,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
631022,[['Center']],[['Center']],0.9982580542564392,0.3048780487804878,0.6953451043338683,1.0,0.0,5.229473684210526,0,1,1,96.62733252252528,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
524142,[['Center']],[['Center']],0.9990578293800354,0.305198973042362,0.695024077046549,1.0,0.0,5.404837013669821,0,1,1,96.6269059714636,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
4651,[['none']],[['none']],0.6502545475959778,0.13067655236329936,0.869592088998764,1.0,0.0,4.397163120567376,0,1,1,96.62643863694852,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
764593,[['Random']],[['Random']],0.9076154828071594,0.5768872320596459,0.0,1.0,0.0,6.2218632202477115,0,1,1,96.62640708787016,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
590961,[['Center']],[['Center']],0.9998983144760132,0.3055198973042362,0.6947030497592295,1.0,0.0,5.55672268907563,0,1,1,96.62636949592016,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
587926,[['Center']],[['Center']],0.9999427795410156,0.3055198973042362,0.6947030497592295,1.0,0.0,5.292016806722689,0,1,1,96.62624948682597,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
6824,[['none']],[['none']],0.7053952813148499,0.15817114612295335,0.8420889987639061,1.0,0.0,4.48046875,0,1,1,96.62599521142943,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
647770,[['none']],[['none']],0.7053952813148499,0.15817114612295335,0.8420889987639061,1.0,0.0,4.48046875,0,1,1,96.62599521142943,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
721821,[['none']],[['none']],0.6281105279922485,0.11890897946674839,0.8821724455354403,1.0,0.0,4.298969072164948,0,1,1,96.62597453595919,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
251193,[['Edge-Loc']],[['Loc']],0.5115131735801697,0.4636363636363636,0.0,1.0,0.0,6.124408384043273,0,1,1,96.62566284448323,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
591674,[['Center']],[['Center']],0.9937547445297241,0.30231065468549423,0.6979133226324238,1.0,0.0,5.278131634819533,0,1,1,96.62563161598491,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
86317,[['Center']],[['Center']],0.997014045715332,0.30391527599486523,0.6963081861958267,1.0,0.0,5.079197465681098,0,1,1,96.62549439448375,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
591986,[['Center']],[['Center']],0.9996932744979858,0.305198973042362,0.695024077046549,1.0,0.0,5.375394321766562,0,1,1,96.62519080263601,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
721664,[['none']],[['none']],0.7527446746826172,0.18112166717744407,0.8198833998158944,1.0,0.0,4.439932318104907,0,1,1,96.62510174278991,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
591446,[['Center']],[['Center']],0.9997465014457703,0.305198973042362,0.695024077046549,1.0,0.0,5.377497371188223,0,1,1,96.62504709494203,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
4087,[['Edge-Loc']],[['none']],0.7137807011604309,0.16218721037998146,0.8380716934487021,1.0,0.0,4.655238095238095,0,1,1,96.6250364451135,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
629514,[['Center']],[['Center']],0.9997668862342834,0.305198973042362,0.695024077046549,1.0,0.0,5.278654048370137,0,1,1,96.62499205633227,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
590494,[['Center']],[['Center']],0.9998918771743774,0.305198973042362,0.695024077046549,1.0,0.0,5.451104100946372,0,1,1,96.62465456312657,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
629047,[['Center']],[['Center']],0.9999209642410278,0.305198973042362,0.695024077046549,1.0,0.0,5.062039957939011,0,1,1,96.62457601909458,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
628265,[['Center']],[['Center']],0.9999351501464844,0.305198973042362,0.695024077046549,1.0,0.0,5.1230283911671926,0,1,1,96.62453771212083,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
645075,[['none']],[['none']],0.7485581636428833,0.1794871794871795,0.8207663782447466,1.0,0.0,4.4716006884681585,0,1,1,96.62453544612568,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
590230,[['Center']],[['Center']],0.9999361038208008,0.305198973042362,0.695024077046549,1.0,0.0,5.083070452155626,0,1,1,96.6245351368465,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
630583,[['Center']],[['Center']],0.9999949932098389,0.305198973042362,0.695024077046549,1.0,0.0,5.036803364879074,0,1,1,96.62437610984972,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
5167,[['none']],[['none']],0.6937087774276733,0.1519925857275255,0.8482694684796044,1.0,0.0,4.621951219512195,0,1,1,96.62419232867164,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
588556,[['Center']],[['Center']],0.9995191097259521,0.3048780487804878,0.6953451043338683,1.0,0.0,5.16,0,1,1,96.62392830903774,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
643126,[['none']],[['none']],0.7200224995613098,0.164967562557924,0.8352904820766378,1.0,0.0,4.53932584269663,0,1,1,96.6231935283673,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
6319,[['none']],[['none']],0.7200224995613098,0.164967562557924,0.8352904820766378,1.0,0.0,4.53932584269663,0,1,1,96.6231935283673,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
723660,[['none']],[['Scratch']],0.6763627529144287,0.1425068954949433,0.8585455661245781,1.0,0.0,4.451612903225806,0,1,1,96.62300452456618,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
525971,[['Center']],[['Center']],0.9998910427093506,0.3048780487804878,0.6953451043338683,1.0,0.0,5.509473684210526,0,1,1,96.62292362164165,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
591032,[['Center']],[['Center']],0.9999140501022339,0.3048780487804878,0.6953451043338683,1.0,0.0,5.252631578947368,0,1,1,96.62286146289118,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
590870,[['Center']],[['Center']],0.9999589920043945,0.3048780487804878,0.6953451043338683,1.0,0.0,5.395789473684211,0,1,1,96.62274004068465,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
590188,[['Center']],[['Center']],0.9987046718597412,0.3042362002567394,0.6959871589085072,1.0,0.0,5.213080168776371,0,1,1,96.62266150408624,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
573678,[['Center']],[['Center']],0.9999923706054688,0.3048780487804878,0.6953451043338683,1.0,0.0,5.208421052631579,0,1,1,96.62264985691024,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
525976,[['Center']],[['Center']],0.9999927282333374,0.3048780487804878,0.6953451043338683,1.0,0.0,5.437894736842106,0,1,1,96.62264889064247,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
589820,[['Center']],[['Center']],0.9999974966049194,0.3048780487804878,0.6953451043338683,1.0,0.0,5.025263157894737,0,1,1,96.62263600704586,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
530573,[['Edge-Loc']],[['Edge-Loc']],0.994240403175354,0.30198973042362004,0.6982343499197432,1.0,0.0,5.351753453772583,0,1,1,96.62258696077016,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
642091,[['none']],[['none']],0.7196708917617798,0.1646586345381526,0.8355995055624228,1.0,0.0,4.4840525328330205,0,1,1,96.62247458366443,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
721761,[['Random']],[['Random']],0.9720011353492737,0.5948513637756666,-0.3452746241178275,1.0,0.0,6.28026790314271,0,1,1,96.6223261054649,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
566289,[['Random']],[['Random']],0.7298901677131653,0.5256739409499358,0.0,1.0,0.0,5.884004884004884,0,1,1,96.62229905085351,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
755779,[['none']],[['none']],0.6959112286567688,0.1525207402680281,0.8480204342273308,1.0,0.0,4.493723849372385,0,1,1,96.62222714021486,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
4289,[['none']],[['none']],0.8206038475036621,0.21501390176088972,0.7852286773794809,1.0,0.0,4.635057471264368,0,1,1,96.62181046246836,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
646344,[['none']],[['none']],0.8206038475036621,0.21501390176088972,0.7852286773794809,1.0,0.0,4.635057471264368,0,1,1,96.62181046246836,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
748930,[['none']],[['none']],0.6623066663742065,0.13560944479897893,0.8649425287356322,1.0,0.0,4.235294117647059,0,1,1,96.6216817072039,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
746240,[['none']],[['none']],0.8039661645889282,0.20644543714103383,0.7940613026819924,1.0,0.0,4.596599690880989,0,1,1,96.62153207385421,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
644000,[['none']],[['none']],0.5854676961898804,0.09731232622798888,0.9029666254635352,1.0,0.0,4.114285714285714,0,1,1,96.62123628110896,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
5873,[['none']],[['none']],0.5854676961898804,0.09731232622798888,0.9029666254635352,1.0,0.0,4.114285714285714,0,1,1,96.62123628110896,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
587303,[['Center']],[['Center']],0.9973443150520325,0.3032734274711168,0.6969502407704655,1.0,0.0,5.250793650793651,0,1,1,96.62113534497966,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
159660,[['Center']],[['Center']],0.9999423027038574,0.3045571245186136,0.6956661316211878,1.0,0.0,5.660695468914647,0,1,1,96.6210509758127,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
591907,[['Center']],[['Center']],0.9999815225601196,0.3045571245186136,0.6956661316211878,1.0,0.0,5.589041095890411,0,1,1,96.62094495663345,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
588289,[['Center']],[['Center']],0.9999992847442627,0.3045571245186136,0.6956661316211878,1.0,0.0,5.281348788198104,0,1,1,96.62089694077397,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
5708,[['none']],[['none']],0.7586250305175781,0.183812171763979,0.8164400494437577,1.0,0.0,4.504201680672269,0,1,1,96.62070174819397,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
642398,[['none']],[['none']],0.7586250305175781,0.183812171763979,0.8164400494437577,1.0,0.0,4.504201680672269,0,1,1,96.62070174819397,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
312788,[['Edge-Loc']],[['Edge-Loc']],0.996991753578186,0.3102189781021898,0.6902008520998174,0.9921568627450981,0.00784313725490196,5.596078431372549,0,1,1,96.62068125810639,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
368,[['none']],[['none']],0.7717530131340027,0.19029966017917826,0.8099505562422744,1.0,0.0,4.555194805194805,0,1,1,96.620279950399,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
640463,[['none']],[['none']],0.7717530131340027,0.19029966017917826,0.8099505562422744,1.0,0.0,4.555194805194805,0,1,1,96.620279950399,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
586757,[['Center']],[['Center']],0.9996432065963745,0.3042362002567394,0.6959871589085072,1.0,0.0,5.234177215189874,0,1,1,96.62012475227691,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
590216,[['Center']],[['Center']],0.9868748784065247,0.29781771501925547,0.7024077046548957,1.0,0.0,5.045258620689655,0,1,1,96.61994750285668,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
642837,[['none']],[['none']],0.7199926972389221,0.1643497065183812,0.8359085290482077,1.0,0.0,4.462406015037594,0,1,1,96.61993503180418,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
592226,[['Center']],[['Center']],0.9991418123245239,0.30391527599486523,0.6963081861958267,1.0,0.0,5.577613516367476,0,1,1,96.61974537456291,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
644554,[['none']],[['none']],0.7318218946456909,0.1702193388940377,0.8300370828182941,1.0,0.0,4.308529945553539,0,1,1,96.61968448280976,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
528217,[['Center']],[['Center']],0.9992414712905884,0.30391527599486523,0.6963081861958267,1.0,0.0,5.412882787750792,0,1,1,96.61947586567466,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
589845,[['Center']],[['Center']],0.9998936653137207,0.3042362002567394,0.6959871589085072,1.0,0.0,5.624472573839663,0,1,1,96.6194474690511,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
244229,[['Random']],[['Random']],0.9999716281890869,0.6033676333021516,0.0,0.9984496124031008,0.0015503875968992248,4.862015503875969,0,1,1,96.61943215559114,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
589483,[['Center']],[['Center']],0.9999340772628784,0.3042362002567394,0.6959871589085072,1.0,0.0,5.39873417721519,0,1,1,96.6193381755108,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
528526,[['Center']],[['Center']],0.9999439716339111,0.3042362002567394,0.6959871589085072,1.0,0.0,5.274261603375527,0,1,1,96.61931141578695,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
202172,[['Center']],[['Center']],0.9994779229164124,0.30391527599486523,0.6963081861958267,1.0,0.0,5.100316789862724,0,1,1,96.61883634084774,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
696103,[['none']],[['none']],0.6239786744117737,0.1161189358372457,0.8841577958672511,1.0,0.0,4.080862533692723,0,1,1,96.6187997495887,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
589789,[['Center']],[['Center']],0.999616265296936,0.30391527599486523,0.6963081861958267,1.0,0.0,5.007391763463569,0,1,1,96.61846211355588,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
255117,[['Center']],[['Center']],0.9225226044654846,0.582018927444795,0.0,0.9967479674796748,0.0032520325203252032,6.668834688346884,0,1,1,96.61818238289533,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
591158,[['Center']],[['Center']],0.9978481531143188,0.3029525032092426,0.6972712680577848,1.0,0.0,5.211864406779661,0,1,1,96.61803744750196,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
677923,[['none']],[['none']],0.6885821223258972,0.14828544949026876,0.8519777503090235,1.0,0.0,4.516666666666667,0,1,1,96.61801327625561,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
574684,[['Center']],[['Center']],0.9998871088027954,0.30391527599486523,0.6963081861958267,1.0,0.0,5.100316789862724,0,1,1,96.61772934011088,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
642725,[['none']],[['Scratch']],0.6849977374076843,0.1464318813716404,0.853831891223733,1.0,0.0,4.375527426160337,0,1,1,96.61768347013698,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
591071,[['Center']],[['Center']],0.999942421913147,0.30391527599486523,0.6963081861958267,1.0,0.0,4.9376979936642025,0,1,1,96.61757966967122,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
628340,[['Center']],[['Center']],0.9999687671661377,0.30391527599486523,0.6963081861958267,1.0,0.0,5.070749736008448,0,1,1,96.6175083803445,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
587807,[['Center']],[['Center']],0.9999730587005615,0.30391527599486523,0.6963081861958267,1.0,0.0,5.353748680042239,0,1,1,96.61749676746119,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
573933,[['Center']],[['Center']],0.9999808073043823,0.30391527599486523,0.6963081861958267,1.0,0.0,5.421330517423442,0,1,1,96.61747579965423,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
641511,[['Edge-Loc']],[['Edge-Loc']],0.9779590368270874,0.2928637627432808,0.7073547589616811,1.0,0.0,5.1645569620253164,0,1,1,96.61723585719015,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
255064,[['Center']],[['Center']],0.9626361727714539,0.5930599369085173,0.0,0.9973404255319149,0.0026595744680851063,6.713829787234043,0,1,1,96.61721050818639,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
589563,[['Center']],[['Center']],0.9994520545005798,0.30359435173299104,0.696629213483146,1.0,0.0,5.126849894291754,0,1,1,96.61717016482247,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
647034,[['Loc']],[['Loc']],0.6995040774345398,0.15353722582638246,0.8467243510506799,1.0,0.0,4.511066398390342,0,1,1,96.61687447293639,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
589531,[['Center']],[['Center']],0.9959314465522766,0.30166880616174585,0.6985553772070626,1.0,0.0,5.0638297872340425,0,1,1,96.61627818184321,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
643053,[['none']],[['none']],0.7559526562690735,0.18164967562557924,0.8186032138442522,1.0,0.0,4.843537414965986,0,1,1,96.6162337556186,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
722816,[['Loc']],[['Loc']],0.7982784509658813,0.2022678516702421,0.7987112611230439,1.0,0.0,5.203030303030303,0,1,1,96.61623346428362,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
644367,[['none']],[['none']],0.7757304310798645,0.19153537225826384,0.8087144622991347,1.0,0.0,4.583870967741936,0,1,1,96.61620407603057,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
3947,[['none']],[['none']],0.7757304310798645,0.19153537225826384,0.8087144622991347,1.0,0.0,4.583870967741936,0,1,1,96.61620407603057,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
721594,[['none']],[['none']],0.729147732257843,0.16763714373276126,0.8333844737649586,1.0,0.0,4.508226691042047,0,1,1,96.61605225166748,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
525261,[['Center']],[['Center']],0.999993085861206,0.30359435173299104,0.696629213483146,1.0,0.0,5.088794926004228,0,1,1,96.6157056742884,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
592107,[['Center']],[['Center']],0.9982509016990662,0.3026315789473684,0.6975922953451044,1.0,0.0,5.6033934252386,0,1,1,96.61521045408466,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
589776,[['Center']],[['Center']],0.9989063739776611,0.3029525032092426,0.6972712680577848,1.0,0.0,5.116525423728813,0,1,1,96.6151731445813,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
589548,[['Center']],[['Center']],0.9918524622917175,0.29942233632862647,0.7008025682182986,1.0,0.0,5.078242229367631,0,1,1,96.6151603576143,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
528066,[['Center']],[['Center']],0.9995549321174622,0.3032734274711168,0.6969502407704655,1.0,0.0,5.424338624338624,0,1,1,96.61515455735143,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
642802,[['none']],[['none']],0.7446577548980713,0.17578004324992277,0.8244746600741657,1.0,0.0,4.488576449912126,0,1,1,96.61503801213988,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
6419,[['none']],[['none']],0.7446577548980713,0.17578004324992277,0.8244746600741657,1.0,0.0,4.488576449912126,0,1,1,96.61503801213988,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
1503,[['none']],[['none']],0.7219346761703491,0.1643497065183812,0.8359085290482077,1.0,0.0,4.541353383458647,0,1,1,96.61467973862968,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
586735,[['Center']],[['Center']],0.9997310042381287,0.3032734274711168,0.6969502407704655,1.0,0.0,5.5851851851851855,0,1,1,96.61467774223851,0,1,1,"mandatory_blob_like,mandatory_cluster_like",0.05
