lot_id,wafer_id,product_type,technology_node,etch_tool,litho_tool,deposition_tool,implant_tool,pressure,temperature,exposure_time,focus_offset,dose,implant_energy,tilt_angle,yield
LOT_0025,W024,CPU,14nm,ETCH_03,LITHO_02,DEP_01,IMP_01,145.3160524,70.31581338,1.489776184,0.025547065,1.00E+15,51.37477729,7.69381544,0.249312911
LOT_0025,W025,CPU,14nm,ETCH_03,LITHO_02,DEP_01,IMP_01,156.1477918,65.02934714,1.461368156,0.015894988,1.01E+15,50.19379871,6.892216028,0.289964956
LOT_0026,W001,FPGA,7nm,ETCH_01,LITHO_04,DEP_01,IMP_03,147.6233316,66.75513647,1.453634637,0.024648547,1.02E+15,49.78673806,7.405553452,0.913891093
LOT_0026,W002,FPGA,7nm,ETCH_01,LITHO_04,DEP_01,IMP_03,154.5247068,64.82268472,1.465954559,0.031409966,1.00E+15,51.63500717,6.58070967,0.475997588
LOT_0026,W003,FPGA,7nm,ETCH_01,LITHO_04,DEP_01,IMP_03,157.435377,63.30337363,1.49140129,0.023301573,1.00E+15,51.69447253,6.79198023,0.553232564
LOT_0026,W004,FPGA,7nm,ETCH_01,LITHO_04,DEP_01,IMP_03,156.3409706,64.65902242,1.54250182,0.029039266,9.97E+14,49.35234724,5.815487844,0.599588587
LOT_0026,W005,FPGA,7nm,ETCH_01,LITHO_04,DEP_01,IMP_03,149.5844426,68.37350653,1.53981314,0.028831583,9.97E+14,50.7785729,6.785140305,0.654870561
LOT_0026,W006,FPGA,7nm,ETCH_01,LITHO_04,DEP_01,IMP_03,150.6945642,65.70986619,1.496190619,0.026356376,1.02E+15,51.22857208,7.667736949,0.658380825
LOT_0026,W007,FPGA,7nm,ETCH_01,LITHO_04,DEP_01,IMP_03,153.0953828,61.78264238,1.433419784,0.024248557,1.00E+15,48.57219347,7.115136157,0.777574953
LOT_0026,W008,FPGA,7nm,ETCH_01,LITHO_04,DEP_01,IMP_03,144.796211,64.05740523,1.543219575,0.026396878,9.97E+14,49.76054491,7.674661964,0.371486295
LOT_0026,W009,FPGA,7nm,ETCH_01,LITHO_04,DEP_01,IMP_03,146.8892379,68.15843009,1.580898057,0.022012014,9.86E+14,48.72378232,6.903198802,0.636791681
LOT_0026,W010,FPGA,7nm,ETCH_01,LITHO_04,DEP_01,IMP_03,163.421153,64.56866417,1.491906762,0.029291014,1.01E+15,51.52621596,7.739256939,0.577626689
LOT_0026,W011,FPGA,7nm,ETCH_01,LITHO_04,DEP_01,IMP_03,144.4125511,67.31214316,1.508183588,0.026485576,1.01E+15,49.68445994,7.073105678,0.578341715
LOT_0026,W012,FPGA,7nm,ETCH_01,LITHO_04,DEP_01,IMP_03,156.2292826,66.13077801,1.442114354,0.030553678,1.01E+15,49.86149898,6.997479565,0.817593668
LOT_0026,W013,FPGA,7nm,ETCH_01,LITHO_04,DEP_01,IMP_03,141.1613772,70.39408962,1.400551547,0.028152118,1.00E+15,48.99182252,5.909726589,0.431616713
LOT_0026,W014,FPGA,7nm,ETCH_01,LITHO_04,DEP_01,IMP_03,148.8773387,65.85263449,1.486672635,0.024746032,1.01E+15,49.68370346,7.254043857,0.603541227
LOT_0026,W015,FPGA,7nm,ETCH_01,LITHO_04,DEP_01,IMP_03,150.5261087,66.27408707,1.536766873,0.02636104,9.95E+14,49.67567796,6.646023535,0.783665705
LOT_0026,W016,FPGA,7nm,ETCH_01,LITHO_04,DEP_01,IMP_03,152.2561187,64.007213,1.442900696,0.029740476,1.00E+15,49.30075594,7.709922244,0.788682096
LOT_0026,W017,FPGA,7nm,ETCH_01,LITHO_04,DEP_01,IMP_03,162.0289412,66.71865397,1.494657065,0.033775964,1.00E+15,49.02823194,8.092513464,0.352089298
LOT_0026,W018,FPGA,7nm,ETCH_01,LITHO_04,DEP_01,IMP_03,155.3038063,67.30073658,1.512114559,0.025582609,1.00E+15,47.6640693,6.939131373,0.79292129
LOT_0026,W019,FPGA,7nm,ETCH_01,LITHO_04,DEP_01,IMP_03,148.2381038,68.19936805,1.494371974,0.033262752,9.78E+14,49.5006288,7.440289835,0.685837658
LOT_0026,W020,FPGA,7nm,ETCH_01,LITHO_04,DEP_01,IMP_03,154.4105859,66.821371,1.580739163,0.034723426,9.99E+14,49.59994257,6.548841423,0.443229712
LOT_0026,W021,FPGA,7nm,ETCH_01,LITHO_04,DEP_01,IMP_03,152.9920083,65.00673632,1.459069412,0.023977616,9.99E+14,50.88682171,7.0711126,0.462088836
LOT_0026,W022,FPGA,7nm,ETCH_01,LITHO_04,DEP_01,IMP_03,152.6542475,65.13323793,1.555433721,0.035116325,1.01E+15,49.81601134,6.495993388,0.735412812
LOT_0026,W023,FPGA,7nm,ETCH_01,LITHO_04,DEP_01,IMP_03,160.5234531,65.73622271,1.368208052,0.023553149,1.00E+15,49.01361393,6.992812193,0.600188293
LOT_0026,W024,FPGA,7nm,ETCH_01,LITHO_04,DEP_01,IMP_03,162.701733,65.69096983,1.490756241,0.024151465,1.02E+15,48.45079755,7.596621138,0.679947025
LOT_0026,W025,FPGA,7nm,ETCH_01,LITHO_04,DEP_01,IMP_03,153.2821101,66.19910451,1.494654675,0.032349128,1.00E+15,51.12215885,7.318609046,0.888593753
LOT_0027,W001,GPU,10nm,ETCH_04,LITHO_02,DEP_02,IMP_03,154.0941352,64.32965264,1.563440383,0.013085198,9.93E+14,50.39977992,6.815598367,0.563884098
LOT_0027,W002,GPU,10nm,ETCH_04,LITHO_02,DEP_02,IMP_03,152.0898468,67.98672712,1.500378833,0.035702606,9.79E+14,48.59699893,6.437490467,0.662691394
LOT_0027,W003,GPU,10nm,ETCH_04,LITHO_02,DEP_02,IMP_03,156.1343526,67.60828585,1.469278824,0.027481886,9.93E+14,51.43158891,7.096835009,0.62692922
LOT_0027,W004,GPU,10nm,ETCH_04,LITHO_02,DEP_02,IMP_03,145.8908644,66.2000732,1.480534719,0.027514032,9.89E+14,50.67992784,6.626669282,0.616719837
LOT_0027,W005,GPU,10nm,ETCH_04,LITHO_02,DEP_02,IMP_03,150.1971699,64.16203818,1.409418008,0.030592058,9.95E+14,51.63995668,7.266813212,0.905375166
LOT_0027,W006,GPU,10nm,ETCH_04,LITHO_02,DEP_02,IMP_03,153.5304349,67.70013065,1.496945824,0.027924734,9.92E+14,50.83434022,7.622051258,0.882646963
LOT_0027,W007,GPU,10nm,ETCH_04,LITHO_02,DEP_02,IMP_03,149.3046733,68.46402197,1.47846142,0.020346755,9.98E+14,49.957732,6.375668288,0.67150537
LOT_0027,W008,GPU,10nm,ETCH_04,LITHO_02,DEP_02,IMP_03,155.7203427,71.35474677,1.553954289,0.027234711,9.97E+14,48.47030756,6.396953027,0.672809623
LOT_0027,W009,GPU,10nm,ETCH_04,LITHO_02,DEP_02,IMP_03,149.3744629,68.3863184,1.499556453,0.032668442,1.01E+15,47.98176589,7.046729246,0.448025779
LOT_0027,W010,GPU,10nm,ETCH_04,LITHO_02,DEP_02,IMP_03,146.4871573,70.7350388,1.420167417,0.030701502,1.01E+15,48.94365653,7.524203316,0.971860743
LOT_0027,W011,GPU,10nm,ETCH_04,LITHO_02,DEP_02,IMP_03,153.7053804,66.12585146,1.541620027,0.025858196,9.89E+14,50.78601729,7.262396288,0.649833934
LOT_0027,W012,GPU,10nm,ETCH_04,LITHO_02,DEP_02,IMP_03,148.5076374,62.87541044,1.391332446,0.030633653,1.00E+15,50.08970726,7.003459724,0.872870212
LOT_0027,W013,GPU,10nm,ETCH_04,LITHO_02,DEP_02,IMP_03,147.5112111,63.99615548,1.59631727,0.023710209,9.97E+14,49.65869549,6.920399144,0.405519273
LOT_0027,W014,GPU,10nm,ETCH_04,LITHO_02,DEP_02,IMP_03,155.1725377,67.41391236,1.607603668,0.035929719,9.85E+14,50.32224088,7.518303207,0.606152523
LOT_0027,W015,GPU,10nm,ETCH_04,LITHO_02,DEP_02,IMP_03,163.3347963,64.70411603,1.499015962,0.025134707,1.02E+15,50.52423018,7.232233735,0.69691748
LOT_0027,W016,GPU,10nm,ETCH_04,LITHO_02,DEP_02,IMP_03,150.1765654,67.07618104,1.596043557,0.027239914,9.98E+14,51.14706865,7.125604724,0.689746594
LOT_0027,W017,GPU,10nm,ETCH_04,LITHO_02,DEP_02,IMP_03,149.1038903,66.69825158,1.501967788,0.028319442,9.79E+14,50.35833407,6.074206583,0.616191551
LOT_0027,W018,GPU,10nm,ETCH_04,LITHO_02,DEP_02,IMP_03,154.8363209,69.7705972,1.465302901,0.024764249,1.01E+15,49.17656591,7.029402173,0.759484468
LOT_0027,W019,GPU,10nm,ETCH_04,LITHO_02,DEP_02,IMP_03,154.9135638,65.67293748,1.457371371,0.030049546,1.00E+15,49.88612339,6.700175244,0.553294467
LOT_0027,W020,GPU,10nm,ETCH_04,LITHO_02,DEP_02,IMP_03,155.7403901,69.31980931,1.594384329,0.020869662,9.93E+14,49.8353709,7.108588186,0.586000149
LOT_0027,W021,GPU,10nm,ETCH_04,LITHO_02,DEP_02,IMP_03,155.0452257,67.80871138,1.556447837,0.025998731,9.89E+14,50.24527693,6.857063873,0.474754697
LOT_0027,W022,GPU,10nm,ETCH_04,LITHO_02,DEP_02,IMP_03,143.2438071,65.33069881,1.571058955,0.019590738,1.01E+15,51.03835518,7.183848627,0.616237708
LOT_0027,W023,GPU,10nm,ETCH_04,LITHO_02,DEP_02,IMP_03,144.9792573,65.38706844,1.525860511,0.029219464,1.01E+15,51.05673043,7.449122286,0.912121859
LOT_0027,W024,GPU,10nm,ETCH_04,LITHO_02,DEP_02,IMP_03,158.098502,66.90476245,1.514560956,0.030862709,9.98E+14,48.78275611,7.41826744,0.545557263
LOT_0027,W025,GPU,10nm,ETCH_04,LITHO_02,DEP_02,IMP_03,152.9844894,64.6836921,1.478889966,0.025910245,1.01E+15,50.47951056,7.306313189,0.483329411
LOT_0028,W001,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,155.1811029,66.55019415,1.474118863,0.03079874,1.00E+15,48.95005042,6.619223412,0.370982295
LOT_0028,W002,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,158.6279509,70.87990808,1.55378134,0.030833802,1.00E+15,50.15709865,6.728044973,0.294722751
LOT_0028,W003,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,161.1459181,70.40893442,1.5034944,0.033873988,1.00E+15,49.63567984,6.157470551,0.298012914
LOT_0028,W004,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,166.922989,70.00662663,1.563276146,0.027039994,9.93E+14,47.94721757,6.719823422,0.453163766
LOT_0028,W005,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,157.5583315,70.04298997,1.525334369,0.024354921,1.01E+15,49.90459182,7.618610821,0.227655551
LOT_0028,W006,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,143.7373324,67.62163933,1.492190305,0.026875399,1.00E+15,49.97516969,6.785083588,0.38710812
LOT_0028,W007,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,145.6847657,67.51769502,1.531237101,0.032794751,1.00E+15,50.6087369,6.933594696,0.220323379
LOT_0028,W008,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,149.9601888,72.10819117,1.522973753,0.024267183,1.01E+15,49.87284397,5.980776738,0.356420191
LOT_0028,W009,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,150.4454097,69.98710205,1.485639691,0.018659686,1.00E+15,51.0834413,5.982260286,0.325775741
LOT_0028,W010,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,150.4359776,68.28717965,1.459343795,0.032110554,1.00E+15,49.15058253,6.570461342,0.34052862
LOT_0028,W011,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,152.9773413,69.94013558,1.605730009,0.032980613,1.01E+15,49.58789605,6.634695229,0.285973565
LOT_0028,W012,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,155.1792165,68.53259071,1.470150648,0.023871064,1.00E+15,50.2798216,6.285336765,0.317426272
LOT_0028,W013,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,156.3700195,69.45966423,1.461909788,0.027070497,9.87E+14,49.27471452,7.053041355,0.285180113
LOT_0028,W014,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,158.1255527,71.56279943,1.528330392,0.031189492,1.01E+15,50.43966972,6.557032537,0.348411694
LOT_0028,W015,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,157.1371911,64.38688119,1.558936989,0.036866675,9.94E+14,48.3682646,7.829709749,0.460684523
LOT_0028,W016,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,150.6974634,66.7906383,1.395646538,0.026529384,9.99E+14,50.10454225,7.836020887,0.521012537
LOT_0028,W017,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,156.7271191,65.9843069,1.511729123,0.025470772,9.97E+14,51.00138315,6.960695099,0.23268136
LOT_0028,W018,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,161.7383904,69.81752696,1.539784351,0.03149725,9.92E+14,50.0690035,6.472489622,0.212758725
LOT_0028,W019,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,159.0943203,69.57965214,1.570750403,0.024880621,9.81E+14,49.1349935,7.270212001,0.404676932
LOT_0028,W020,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,153.0028761,64.97344106,1.434772555,0.034424584,1.01E+15,48.68190796,7.18885588,0.409422238
LOT_0028,W021,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,152.9515356,71.11122992,1.464607188,0.0283829,1.03E+15,50.47590083,8.040346255,0.257285291
LOT_0028,W022,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,156.8365969,66.60741284,1.543263558,0.031480949,1.01E+15,49.33090324,7.984225645,0.181121853
LOT_0028,W023,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,147.3937018,66.52314999,1.533445944,0.025018696,1.01E+15,49.98373024,6.712798765,0.272280892
LOT_0028,W024,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,159.1045426,68.01091569,1.423620953,0.034046846,1.01E+15,49.29636356,7.281046131,0.198918382
LOT_0028,W025,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,158.7702714,69.44604581,1.439431943,0.032999722,9.90E+14,49.82053164,6.77557142,0.617625039
LOT_0029,W001,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,152.726268,65.95802826,1.504502079,0.02881496,9.99E+14,50.71833154,7.950415908,0.319242574
LOT_0029,W002,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,156.3250296,66.88196866,1.468009368,0.028200246,9.99E+14,48.66770513,6.625032543,0.148086106
LOT_0029,W003,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,151.5295285,65.15832208,1.522037838,0.033531716,1.01E+15,49.5979507,7.741629442,0.688699313
LOT_0029,W004,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,153.9179736,65.38145657,1.50306552,0.039053103,1.02E+15,49.83191902,7.263230907,0.358418296
LOT_0029,W005,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,154.3723009,66.84677025,1.551359739,0.022961126,1.00E+15,49.85127041,7.760425616,0.311636738
LOT_0029,W006,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,151.8059906,65.04269464,1.51679677,0.029932709,1.00E+15,49.15012833,7.186722678,0.267549743
LOT_0029,W007,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,153.963994,69.71832199,1.489632162,0.029647233,9.95E+14,50.30179193,6.422681526,0.394187273
LOT_0029,W008,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,148.6050399,67.95159343,1.465370714,0.034544901,9.93E+14,50.00571411,6.910696782,0.512116934
LOT_0029,W009,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,143.2454977,66.98476292,1.480015175,0.01444098,1.00E+15,50.90267814,6.989333809,0.181412424
LOT_0029,W010,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,148.4926011,69.39983796,1.519746088,0.021401161,1.00E+15,50.14512033,7.433410543,0.387291726
LOT_0029,W011,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,154.7395804,70.3612772,1.59147813,0.026123313,1.00E+15,51.5533547,6.666307973,0.40109562
LOT_0029,W012,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,150.2117221,66.44225079,1.451466612,0.030301314,9.97E+14,50.39131777,6.562948219,0.284144695
LOT_0029,W013,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,145.9707016,66.20420931,1.530914465,0.031083295,9.98E+14,49.77575904,8.117713717,0.202497734
LOT_0029,W014,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,149.211475,63.45964362,1.479127552,0.033954981,1.01E+15,49.251729,6.146283545,0.366731954
LOT_0029,W015,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,144.4175121,65.75633892,1.454441497,0.035123194,9.94E+14,49.13769306,7.646908845,0.26057534
LOT_0029,W016,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,155.6460502,66.20896741,1.383266378,0.025442223,9.84E+14,49.57605234,7.481935259,0.244199816
LOT_0029,W017,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,150.4764227,65.93297636,1.527983079,0.026205919,9.94E+14,50.34477497,6.70565415,0.20175944
LOT_0029,W018,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,160.0145239,66.11127334,1.53582266,0.031137497,1.00E+15,48.65728034,7.334790287,0.277078172
LOT_0029,W019,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,150.6502106,66.3280398,1.475502799,0.016249869,9.91E+14,49.21169074,5.660007757,0.356612574
LOT_0029,W020,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,149.659177,69.26507231,1.517444092,0.029767973,1.00E+15,50.31144208,7.542058273,0.336556374
LOT_0029,W021,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,153.9430617,66.43667815,1.487630353,0.03483598,1.01E+15,51.94015663,7.622778407,0.373824051
LOT_0029,W022,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,155.6592701,66.72257046,1.516286252,0.033274035,9.92E+14,51.34837545,6.171033503,0.387106945
LOT_0029,W023,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,152.110069,62.88982777,1.454119201,0.036101355,9.98E+14,48.86988337,7.068879203,0.297560953
LOT_0029,W024,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,155.296214,65.35843041,1.529617038,0.025111089,1.02E+15,50.77233604,7.170589815,0.368738405
LOT_0029,W025,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,156.0620583,67.90162567,1.489902697,0.022749872,9.97E+14,50.34929277,7.49700102,0.390318265
LOT_0030,W001,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,153.8423153,70.81265543,1.573233363,0.030597146,1.01E+15,50.6358209,7.446023902,0.412315761
LOT_0030,W002,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,151.6004602,68.21075931,1.543004253,0.02789805,9.79E+14,48.61698219,7.754041425,0.568282105
LOT_0030,W003,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,163.3297293,66.40280457,1.391491953,0.021222991,1.01E+15,50.20461823,5.967804518,0.643134821
LOT_0030,W004,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,152.0998788,65.37165584,1.500632723,0.026135886,9.99E+14,50.80984606,7.41235087,0.523965418
LOT_0030,W005,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,142.0053208,67.25975211,1.527200747,0.027807995,1.01E+15,50.74072568,6.534405984,0.895620775
LOT_0030,W006,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,152.2709044,65.73227959,1.408724395,0.031285217,1.01E+15,50.55671798,6.692343059,0.576048944
LOT_0030,W007,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,157.4672624,66.38442618,1.466318371,0.021409959,9.89E+14,50.71423747,7.348498551,0.759438574
LOT_0030,W008,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,152.1598371,70.42608452,1.526986184,0.033256877,9.94E+14,50.10296524,6.446269296,0.440558771
LOT_0030,W009,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,162.1907338,66.89619526,1.534962554,0.0293649,9.93E+14,50.57012995,6.844360358,0.446897263
LOT_0030,W010,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,147.1337227,67.37262259,1.45488809,0.024692164,9.92E+14,49.55967432,6.618709285,0.344954254
LOT_0030,W011,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,148.4991622,67.92846884,1.590212757,0.020017859,9.96E+14,50.43632819,6.939417054,0.712751204
LOT_0030,W012,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,158.4391721,67.99274849,1.467988475,0.02032494,9.91E+14,51.82246334,7.887518511,0.56767138
LOT_0030,W013,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,158.6250735,68.51019947,1.460379242,0.021745568,9.77E+14,50.69182879,7.007784137,0.456663648
LOT_0030,W014,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,153.5853441,68.69336832,1.535903102,0.028695207,9.88E+14,50.0128143,6.604688004,0.626492757
LOT_0030,W015,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,162.2409023,69.01585373,1.474855357,0.026847405,9.93E+14,51.59522805,7.257757817,0.57863988
LOT_0030,W016,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,145.7777255,68.14035284,1.499420511,0.028830287,1.01E+15,51.64919132,6.746153615,0.516312977
LOT_0030,W017,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,157.5427038,65.18379837,1.479098365,0.021637914,1.02E+15,49.82505264,7.348344079,0.446263616
LOT_0030,W018,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,151.1199113,65.21037102,1.508251263,0.019321967,9.82E+14,48.12053304,7.081042846,0.428549457
LOT_0030,W019,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,158.645953,65.64042503,1.550739253,0.025386102,1.00E+15,52.19278968,6.604137863,0.634440636
LOT_0030,W020,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,164.7234113,66.22063598,1.556751843,0.022293723,9.95E+14,49.79149357,7.298149893,0.686670118
LOT_0030,W021,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,147.289017,67.18163713,1.484212158,0.029007208,9.84E+14,50.55329742,7.547180429,0.924116237
LOT_0030,W022,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,148.8767799,68.00524806,1.509466702,0.029104667,1.01E+15,50.82777521,7.050367904,0.435258637
LOT_0030,W023,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,147.8354905,64.76754354,1.466913431,0.027716488,1.01E+15,49.15214903,7.401640018,0.682464436
LOT_0030,W024,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,149.6351328,69.29415061,1.427730008,0.024217615,1.02E+15,48.48157801,7.262572329,0.691161475
LOT_0030,W025,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,150.8217596,67.74015512,1.520757387,0.027132608,1.02E+15,51.04307049,7.421296221,0.731315087
LOT_0031,W001,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,147.2674431,69.16017831,1.459808768,0.020916072,1.01E+15,50.48292995,7.236522636,0.40073612
LOT_0031,W002,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,156.2002965,68.98153535,1.473637849,0.029426352,9.99E+14,49.44436411,6.428517973,0.282886749
LOT_0031,W003,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,151.1699665,70.29590864,1.479834262,0.033058198,9.95E+14,51.05603037,6.978775735,0.4386985
LOT_0031,W004,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,154.8618691,67.93150804,1.560304294,0.027061748,9.99E+14,50.78758847,7.490569577,0.483364092
LOT_0031,W005,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,152.3648175,66.84085413,1.479579007,0.02344654,1.01E+15,51.76792867,6.06924332,0.409715609
LOT_0031,W006,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,146.5833826,69.66229393,1.460353435,0.03032343,1.01E+15,51.31609136,7.160757973,0.524621628
LOT_0031,W007,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,155.7343927,64.667467,1.414993957,0.030678404,9.99E+14,49.83316033,6.567305247,0.371552867
LOT_0031,W008,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,159.5468004,68.89202411,1.411872391,0.028400706,1.02E+15,49.87012736,7.424228228,0.377818065
LOT_0031,W009,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,146.5190112,69.44256611,1.418927369,0.023248706,9.91E+14,49.86584667,6.725801606,0.448508534
LOT_0031,W010,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,154.1146206,67.13707488,1.491157707,0.010865502,9.90E+14,51.36355654,7.096410775,0.607453722
LOT_0031,W011,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,155.9441148,73.17197025,1.433249188,0.026572906,1.00E+15,50.20613538,6.625964098,0.318526718
LOT_0031,W012,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,155.495722,69.94921458,1.452125657,0.030558672,9.98E+14,49.44176307,6.577375498,0.37041788
LOT_0031,W013,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,154.0441811,70.4101091,1.48328965,0.022200137,9.97E+14,48.80584134,6.284135152,0.267693818
LOT_0031,W014,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,154.8126812,68.53524797,1.574514845,0.021185523,9.98E+14,48.9058646,6.590823769,0.320423393
LOT_0031,W015,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,161.2376031,69.93994728,1.547312184,0.023559589,1.00E+15,50.68410499,7.655740409,0.292942197
LOT_0031,W016,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,163.4656053,66.76371721,1.538256199,0.027591879,9.97E+14,53.48964761,6.80681088,0.363636606
LOT_0031,W017,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,160.14036,66.3802994,1.488754023,0.02599456,9.91E+14,51.91217805,7.793057066,0.399223954
LOT_0031,W018,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,159.7424803,65.82816725,1.45613245,0.028209846,9.95E+14,48.86331238,5.974813942,0.312631639
LOT_0031,W019,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,152.6496233,70.68139924,1.509831887,0.028722225,9.87E+14,50.68386111,7.736491789,0.265954006
LOT_0031,W020,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,155.7192755,69.92778563,1.470242511,0.028645855,1.01E+15,49.73552622,6.374237623,0.403150157
LOT_0031,W021,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,156.8326082,67.78208233,1.421906071,0.024660381,1.02E+15,50.35873614,6.731296811,0.336952588
LOT_0031,W022,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,159.8117808,67.53048799,1.495677129,0.024223159,1.00E+15,51.29950077,6.169204881,0.311015394
