lot_id,wafer_id,product_type,technology_node,etch_tool,litho_tool,deposition_tool,implant_tool,pressure,temperature,exposure_time,focus_offset,dose,implant_energy,tilt_angle,critical_dimension,oxide_thickness,thickness_uniformity,etch_rate,deposition_rate,yield
LOT_0028,W001,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,155.1811029,66.55019415,1.474118863,0.03079874,1000000000000000.0,48.95005042,6.619223412,32.39496744,63.6058999,1.706087912,3.702709644,1.913313565,0.370982295
LOT_0028,W002,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,158.6279509,70.87990808,1.55378134,0.030833802,1000000000000000.0,50.15709865,6.728044973,29.65170534,54.41140924,1.39954695,3.743802122,1.79183489,0.294722751
LOT_0028,W003,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,161.1459181,70.40893442,1.5034944,0.033873988,1000000000000000.0,49.63567984,6.157470551,29.18623224,62.2806049,1.405129829,3.772638381,1.922735992,0.298012914
LOT_0028,W004,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,166.922989,70.00662663,1.563276146,0.027039994,993000000000000.0,47.94721757,6.719823422,27.64928365,60.39525033,1.602345255,3.739107671,1.821919505,0.453163766
LOT_0028,W005,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,157.5583315,70.04298997,1.525334369,0.024354921,1010000000000000.0,49.90459182,7.618610821,26.19747155,58.51164967,1.66417817,3.653975311,2.06314404,0.227655551
LOT_0028,W007,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,145.6847657,67.51769502,1.531237101,0.032794751,1000000000000000.0,50.6087369,6.933594696,27.07999587,62.35663896,1.926937204,3.71633231,1.972942194,0.220323379
LOT_0028,W008,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,149.9601888,72.10819117,1.522973753,0.024267183,1010000000000000.0,49.87284397,5.980776738,25.88738374,60.49161421,1.898882884,3.579594731,1.956733048,0.356420191
LOT_0028,W009,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,150.4454097,69.98710205,1.485639691,0.018659686,1000000000000000.0,51.0834413,5.982260286,24.07265975,57.98277544,1.815566458,3.677843272,1.856184849,0.325775741
LOT_0028,W010,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,150.4359776,68.28717965,1.459343795,0.032110554,1000000000000000.0,49.15058253,6.570461342,28.05497527,62.25140959,1.716224917,3.756090496,1.787547832,0.34052862
LOT_0028,W011,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,152.9773413,69.94013558,1.605730009,0.032980613,1010000000000000.0,49.58789605,6.634695229,27.82925064,62.52082636,1.588384814,3.805403266,1.71781431,0.285973565
LOT_0028,W012,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,155.1792165,68.53259071,1.470150648,0.023871064,1000000000000000.0,50.2798216,6.285336765,30.57250417,60.36354646,1.6839834,3.74525908,1.877606058,0.317426272
LOT_0028,W013,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,156.3700195,69.45966423,1.461909788,0.027070497,987000000000000.0,49.27471452,7.053041355,27.85183468,64.27112193,1.51977199,3.808079512,1.719559228,0.285180113
LOT_0028,W014,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,158.1255527,71.56279943,1.528330392,0.031189492,1010000000000000.0,50.43966972,6.557032537,29.55258718,56.98333209,1.941978792,3.589571765,2.070970803,0.348411694
LOT_0028,W015,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,157.1371911,64.38688119,1.558936989,0.036866675,994000000000000.0,48.3682646,7.829709749,30.15802272,57.68187402,1.596664579,3.789927672,1.903174876,0.460684523
LOT_0028,W016,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,150.6974634,66.7906383,1.395646538,0.026529384,999000000000000.0,50.10454225,7.836020887,28.99443596,54.48108638,1.509778391,3.74796629,1.907920293,0.521012537
LOT_0028,W017,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,156.7271191,65.9843069,1.511729123,0.025470772,997000000000000.0,51.00138315,6.960695099,29.60785856,60.21261561,1.763066294,3.74167815,1.868863076,0.23268136
LOT_0028,W018,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,161.7383904,69.81752696,1.539784351,0.03149725,992000000000000.0,50.0690035,6.472489622,26.55944285,67.45594177,1.428982787,3.845343459,1.854337121,0.212758725
LOT_0028,W019,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,159.0943203,69.57965214,1.570750403,0.024880621,981000000000000.0,49.1349935,7.270212001,27.45390183,51.80964656,1.588703046,3.726742037,1.876334809,0.404676932
LOT_0028,W020,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,153.0028761,64.97344106,1.434772555,0.034424584,1010000000000000.0,48.68190796,7.18885588,31.5067504,64.02886899,1.291133905,3.676525488,1.90220677,0.409422238
LOT_0028,W022,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,156.8365969,66.60741284,1.543263558,0.031480949,1010000000000000.0,49.33090324,7.984225645,26.62270018,65.39921488,1.918048857,3.564398577,1.99075323,0.181121853
LOT_0028,W023,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,147.3937018,66.52314999,1.533445944,0.025018696,1010000000000000.0,49.98373024,6.712798765,26.7053588,58.14747693,1.704964111,3.734763208,2.096717496,0.272280892
LOT_0028,W024,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,159.1045426,68.01091569,1.423620953,0.034046846,1010000000000000.0,49.29636356,7.281046131,28.78034439,60.84600163,2.162408811,3.775724109,1.854664655,0.198918382
LOT_0028,W025,FPGA,22nm,ETCH_02,LITHO_02,DEP_03,IMP_02,158.7702714,69.44604581,1.439431943,0.032999722,990000000000000.0,49.82053164,6.77557142,28.11982088,62.48167442,1.376376166,3.765787384,1.8973585,0.617625039
LOT_0029,W001,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,152.726268,65.95802826,1.504502079,0.02881496,999000000000000.0,50.71833154,7.950415908,28.6817292,58.92028339,1.422569153,3.603766083,2.058288839,0.319242574
LOT_0029,W002,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,156.3250296,66.88196866,1.468009368,0.028200246,999000000000000.0,48.66770513,6.625032543,25.33683668,65.5958808,1.836537392,3.627512519,1.857182487,0.148086106
LOT_0029,W003,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,151.5295285,65.15832208,1.522037838,0.033531716,1010000000000000.0,49.5979507,7.741629442,22.78884649,60.33320242,1.811240664,3.685465099,1.809877964,0.688699313
LOT_0029,W004,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,153.9179736,65.38145657,1.50306552,0.039053103,1020000000000000.0,49.83191902,7.263230907,29.49134705,60.21253919,1.576048231,3.546235756,1.943336471,0.358418296
LOT_0029,W005,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,154.3723009,66.84677025,1.551359739,0.022961126,1000000000000000.0,49.85127041,7.760425616,28.20321544,60.43209271,1.705873204,3.659913152,1.980176469,0.311636738
LOT_0029,W006,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,151.8059906,65.04269464,1.51679677,0.029932709,1000000000000000.0,49.15012833,7.186722678,29.93635231,66.35731081,1.813683072,3.710964709,1.761441556,0.267549743
LOT_0029,W007,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,153.963994,69.71832199,1.489632162,0.029647233,995000000000000.0,50.30179193,6.422681526,26.23878708,62.29256285,1.724118035,3.545782857,1.65861405,0.394187273
LOT_0029,W008,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,148.6050399,67.95159343,1.465370714,0.034544901,993000000000000.0,50.00571411,6.910696782,22.87649688,57.56123255,1.641959099,3.583041952,1.925035032,0.512116934
LOT_0029,W010,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,148.4926011,69.39983796,1.519746088,0.021401161,1000000000000000.0,50.14512033,7.433410543,28.87913155,59.85537484,1.659209187,3.476747921,1.935356003,0.387291726
LOT_0029,W011,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,154.7395804,70.3612772,1.59147813,0.026123313,1000000000000000.0,51.5533547,6.666307973,28.7202619,61.25237709,1.884933725,3.569609101,1.747073312,0.40109562
LOT_0029,W012,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,150.2117221,66.44225079,1.451466612,0.030301314,997000000000000.0,50.39131777,6.562948219,27.14013606,64.28421244,1.779489721,3.539152752,2.006859659,0.284144695
LOT_0029,W013,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,145.9707016,66.20420931,1.530914465,0.031083295,998000000000000.0,49.77575904,8.117713717,29.61862181,67.44195275,1.741429066,3.667625863,1.909092373,0.202497734
LOT_0029,W014,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,149.211475,63.45964362,1.479127552,0.033954981,1010000000000000.0,49.251729,6.146283545,26.06771594,59.3597068,1.994101731,3.773542504,1.852399684,0.366731954
LOT_0029,W015,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,144.4175121,65.75633892,1.454441497,0.035123194,994000000000000.0,49.13769306,7.646908845,26.4490347,60.37460283,1.827171388,3.706949079,1.974540656,0.26057534
LOT_0029,W016,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,155.6460502,66.20896741,1.383266378,0.025442223,984000000000000.0,49.57605234,7.481935259,25.11975774,59.38725206,1.710759706,3.552421007,1.915142161,0.244199816
LOT_0029,W017,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,150.4764227,65.93297636,1.527983079,0.026205919,994000000000000.0,50.34477497,6.70565415,26.97240049,64.118249,2.086423922,3.801005505,1.818145729,0.20175944
LOT_0029,W019,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,150.6502106,66.3280398,1.475502799,0.016249869,991000000000000.0,49.21169074,5.660007757,27.41286633,62.70333534,2.040379758,3.556995885,1.944365413,0.356612574
LOT_0029,W020,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,149.659177,69.26507231,1.517444092,0.029767973,1000000000000000.0,50.31144208,7.542058273,26.84798816,59.55195981,1.583056769,3.461654416,1.926376991,0.336556374
LOT_0029,W021,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,153.9430617,66.43667815,1.487630353,0.03483598,1010000000000000.0,51.94015663,7.622778407,26.83118045,63.17440834,1.65031441,3.677822142,1.947692041,0.373824051
LOT_0029,W023,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,152.110069,62.88982777,1.454119201,0.036101355,998000000000000.0,48.86988337,7.068879203,27.11724499,60.30228847,1.94363371,3.655299186,1.857747788,0.297560953
LOT_0029,W024,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,155.296214,65.35843041,1.529617038,0.025111089,1020000000000000.0,50.77233604,7.170589815,30.69431859,61.89027947,1.81168808,3.597518144,1.766651609,0.368738405
LOT_0029,W025,ASIC,14nm,ETCH_04,LITHO_04,DEP_01,IMP_01,156.0620583,67.90162567,1.489902697,0.022749872,997000000000000.0,50.34929277,7.49700102,28.131697,58.60523096,1.86516423,3.590344167,1.945143654,0.390318265
LOT_0030,W001,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,153.8423153,70.81265543,1.573233363,0.030597146,1010000000000000.0,50.6358209,7.446023902,18.69715475,54.00125186,1.710184159,3.618962007,1.829774182,0.412315761
LOT_0030,W002,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,151.6004602,68.21075931,1.543004253,0.02789805,979000000000000.0,48.61698219,7.754041425,18.61369831,51.21346001,1.909564155,3.666715604,1.871859397,0.568282105
LOT_0030,W004,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,152.0998788,65.37165584,1.500632723,0.026135886,999000000000000.0,50.80984606,7.41235087,18.70297558,51.14306139,1.673830206,3.547237156,1.852948664,0.523965418
LOT_0030,W005,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,142.0053208,67.25975211,1.527200747,0.027807995,1010000000000000.0,50.74072568,6.534405984,17.65483505,49.74866923,1.660710097,3.623762533,1.930654029,0.895620775
LOT_0030,W006,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,152.2709044,65.73227959,1.408724395,0.031285217,1010000000000000.0,50.55671798,6.692343059,20.22942018,50.08625086,1.89634928,3.542724975,2.009594191,0.576048944
LOT_0030,W009,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,162.1907338,66.89619526,1.534962554,0.0293649,993000000000000.0,50.57012995,6.844360358,16.81729462,52.13300332,2.025402652,3.659689417,1.831131536,0.446897263
LOT_0030,W010,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,147.1337227,67.37262259,1.45488809,0.024692164,992000000000000.0,49.55967432,6.618709285,19.25253235,46.69579534,2.120589417,3.717650694,1.847216578,0.344954254
LOT_0030,W011,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,148.4991622,67.92846884,1.590212757,0.020017859,996000000000000.0,50.43632819,6.939417054,17.52833772,49.55024924,1.541454406,3.810571717,1.994864071,0.712751204
LOT_0030,W012,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,158.4391721,67.99274849,1.467988475,0.02032494,991000000000000.0,51.82246334,7.887518511,18.03814069,46.32885905,1.694841474,3.677669509,1.904147895,0.56767138
LOT_0030,W013,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,158.6250735,68.51019947,1.460379242,0.021745568,977000000000000.0,50.69182879,7.007784137,15.62535821,47.58982167,1.935904703,3.679345152,1.726812942,0.456663648
LOT_0030,W014,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,153.5853441,68.69336832,1.535903102,0.028695207,988000000000000.0,50.0128143,6.604688004,17.66122555,48.11258914,1.602327687,3.733831542,1.907205892,0.626492757
LOT_0030,W015,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,162.2409023,69.01585373,1.474855357,0.026847405,993000000000000.0,51.59522805,7.257757817,16.79598712,49.77993315,1.749853102,3.715088886,1.953758014,0.57863988
LOT_0030,W016,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,145.7777255,68.14035284,1.499420511,0.028830287,1010000000000000.0,51.64919132,6.746153615,16.39083356,46.63586543,1.748101781,3.734631595,1.808206271,0.516312977
LOT_0030,W017,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,157.5427038,65.18379837,1.479098365,0.021637914,1020000000000000.0,49.82505264,7.348344079,17.33144413,48.72255336,1.48027997,3.619708764,1.864677872,0.446263616
LOT_0030,W018,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,151.1199113,65.21037102,1.508251263,0.019321967,982000000000000.0,48.12053304,7.081042846,19.03486869,46.76475708,1.732435846,3.733815806,2.012240216,0.428549457
LOT_0030,W020,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,164.7234113,66.22063598,1.556751843,0.022293723,995000000000000.0,49.79149357,7.298149893,17.93832609,51.25540479,1.481656173,3.490858413,1.819988241,0.686670118
LOT_0030,W022,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,148.8767799,68.00524806,1.509466702,0.029104667,1010000000000000.0,50.82777521,7.050367904,20.61306503,49.12435575,1.544032139,3.657162634,1.861007885,0.435258637
LOT_0030,W023,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,147.8354905,64.76754354,1.466913431,0.027716488,1010000000000000.0,49.15214903,7.401640018,17.50477181,49.25016066,1.838471682,3.791267234,1.955422951,0.682464436
LOT_0030,W024,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,149.6351328,69.29415061,1.427730008,0.024217615,1020000000000000.0,48.48157801,7.262572329,19.63166186,51.74848034,1.872591651,3.662193689,1.895434029,0.691161475
LOT_0030,W025,GPU,7nm,ETCH_03,LITHO_01,DEP_03,IMP_03,150.8217596,67.74015512,1.520757387,0.027132608,1020000000000000.0,51.04307049,7.421296221,19.55730445,49.85031873,1.519859713,3.414535657,1.803314142,0.731315087
LOT_0031,W001,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,147.2674431,69.16017831,1.459808768,0.020916072,1010000000000000.0,50.48292995,7.236522636,28.20265435,62.0907919,1.991752248,3.723813832,1.934250423,0.40073612
LOT_0031,W002,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,156.2002965,68.98153535,1.473637849,0.029426352,999000000000000.0,49.44436411,6.428517973,29.45470516,53.82082432,1.80367449,3.59959425,2.026486611,0.282886749
LOT_0031,W004,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,154.8618691,67.93150804,1.560304294,0.027061748,999000000000000.0,50.78758847,7.490569577,28.84265414,59.32378802,1.740022929,3.708226268,1.979681629,0.483364092
LOT_0031,W005,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,152.3648175,66.84085413,1.479579007,0.02344654,1010000000000000.0,51.76792867,6.06924332,26.47046342,60.72738892,1.559417999,3.725970241,1.806504812,0.409715609
LOT_0031,W006,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,146.5833826,69.66229393,1.460353435,0.03032343,1010000000000000.0,51.31609136,7.160757973,26.1311783,61.18827301,1.71787017,3.756183199,1.938991723,0.524621628
LOT_0031,W007,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,155.7343927,64.667467,1.414993957,0.030678404,999000000000000.0,49.83316033,6.567305247,27.96844462,58.2465197,1.762846529,3.822699155,1.923676775,0.371552867
LOT_0031,W008,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,159.5468004,68.89202411,1.411872391,0.028400706,1020000000000000.0,49.87012736,7.424228228,28.67972927,61.36594136,1.853495727,3.843028396,1.982987334,0.377818065
LOT_0031,W009,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,146.5190112,69.44256611,1.418927369,0.023248706,991000000000000.0,49.86584667,6.725801606,28.53243052,58.49505996,1.60965917,3.66477295,1.952192125,0.448508534
LOT_0031,W010,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,154.1146206,67.13707488,1.491157707,0.010865502,990000000000000.0,51.36355654,7.096410775,23.61304979,58.9458316,1.976555474,3.65398297,1.919231822,0.607453722
LOT_0031,W012,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,155.495722,69.94921458,1.452125657,0.030558672,998000000000000.0,49.44176307,6.577375498,27.80754354,61.99235056,2.120999968,3.693472498,1.974086924,0.37041788
LOT_0031,W014,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,154.8126812,68.53524797,1.574514845,0.021185523,998000000000000.0,48.9058646,6.590823769,30.37370758,60.27527498,1.69738192,3.793071287,1.918541018,0.320423393
LOT_0031,W015,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,161.2376031,69.93994728,1.547312184,0.023559589,1000000000000000.0,50.68410499,7.655740409,25.71716842,61.50071505,1.697902394,3.793986097,1.781008469,0.292942197
LOT_0031,W016,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,163.4656053,66.76371721,1.538256199,0.027591879,997000000000000.0,53.48964761,6.80681088,24.72340817,55.05025382,2.079966603,3.764090128,1.826724246,0.363636606
LOT_0031,W017,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,160.14036,66.3802994,1.488754023,0.02599456,991000000000000.0,51.91217805,7.793057066,28.07616901,61.6945924,1.325008064,3.710295306,1.838012584,0.399223954
LOT_0031,W018,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,159.7424803,65.82816725,1.45613245,0.028209846,995000000000000.0,48.86331238,5.974813942,26.16242938,55.97514307,1.805112081,3.681571226,1.9020031,0.312631639
LOT_0031,W019,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,152.6496233,70.68139924,1.509831887,0.028722225,987000000000000.0,50.68386111,7.736491789,25.15939644,62.75209995,1.890837592,3.654863626,1.870385571,0.265954006
LOT_0031,W020,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,155.7192755,69.92778563,1.470242511,0.028645855,1010000000000000.0,49.73552622,6.374237623,32.31726983,54.62320138,1.675119416,3.699491549,1.775675659,0.403150157
LOT_0031,W022,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,159.8117808,67.53048799,1.495677129,0.024223159,1000000000000000.0,51.29950077,6.169204881,30.61129274,55.58406217,1.890862794,3.6415749,1.905538337,0.311015394
LOT_0031,W023,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,151.6632626,66.05068862,1.475217562,0.030584398,1000000000000000.0,48.86605366,8.101654908,29.26430326,60.37777146,2.094128374,3.764044555,1.865841558,0.364604159
LOT_0031,W024,GPU,28nm,ETCH_02,LITHO_01,DEP_01,IMP_03,154.2343921,66.34195574,1.538067118,0.033163238,1010000000000000.0,48.60301741,6.952064347,26.83752161,60.23001362,1.631183738,3.642661238,2.038001876,0.346539511
LOT_0032,W001,CPU,10nm,ETCH_01,LITHO_01,DEP_02,IMP_01,152.961661,67.12499702,1.495068895,0.030190683,1000000000000000.0,49.74831051,7.52981911,22.43844402,56.56002283,1.582929738,3.528753721,1.918568111,0.633779686
LOT_0032,W002,CPU,10nm,ETCH_01,LITHO_01,DEP_02,IMP_01,156.1150551,67.8713081,1.444895772,0.029837645,1000000000000000.0,50.35747019,7.240572945,22.43094486,53.48293665,1.534876509,3.667368239,1.892563716,0.772500572
LOT_0032,W003,CPU,10nm,ETCH_01,LITHO_01,DEP_02,IMP_01,152.5299388,66.72234742,1.458553669,0.0339458,983000000000000.0,50.18977761,7.314435627,22.88743708,58.88458286,1.982638337,3.497525789,2.013032873,0.485690572
LOT_0032,W005,CPU,10nm,ETCH_01,LITHO_01,DEP_02,IMP_01,155.8940455,62.39165323,1.416890025,0.025016208,1000000000000000.0,50.1078997,6.46421053,21.66494449,54.9512114,1.890056399,3.62771443,1.932159802,0.625000463
LOT_0032,W006,CPU,10nm,ETCH_01,LITHO_01,DEP_02,IMP_01,151.7685493,65.92318222,1.497375866,0.031181179,994000000000000.0,49.53475457,6.803620524,19.74724461,55.09966052,1.770787178,3.740822932,2.174788421,0.564469515
LOT_0032,W007,CPU,10nm,ETCH_01,LITHO_01,DEP_02,IMP_01,152.0581708,66.56903421,1.486698137,0.024680552,1010000000000000.0,50.33010801,6.827756618,19.63534121,50.99312278,1.88980014,3.527767845,2.004269567,0.479789067
LOT_0032,W008,CPU,10nm,ETCH_01,LITHO_01,DEP_02,IMP_01,148.3299725,63.57396637,1.503473906,0.025156471,991000000000000.0,51.81290722,6.881733374,20.17623403,51.62893122,1.571583289,3.558468378,1.765260391,0.78061858
LOT_0032,W009,CPU,10nm,ETCH_01,LITHO_01,DEP_02,IMP_01,161.5266452,68.48981185,1.543964826,0.030322785,1010000000000000.0,51.71343801,6.611505083,22.97271899,58.65310557,1.520047174,3.648699311,1.940375795,0.742083556
LOT_0032,W010,CPU,10nm,ETCH_01,LITHO_01,DEP_02,IMP_01,149.7573919,70.1032779,1.493986403,0.023389878,1020000000000000.0,48.66417315,7.154337647,22.69968396,54.75702614,1.830666234,3.621420204,1.92267706,0.621588702
LOT_0032,W011,CPU,10nm,ETCH_01,LITHO_01,DEP_02,IMP_01,146.8719852,64.12842808,1.472289877,0.022931334,995000000000000.0,50.2199621,8.272517762,24.2623524,54.38098213,1.598186283,3.635651242,1.992616183,0.427651982
LOT_0032,W012,CPU,10nm,ETCH_01,LITHO_01,DEP_02,IMP_01,161.2733416,67.24064658,1.480645788,0.035696783,980000000000000.0,49.70740525,7.46798658,23.64240108,59.59485507,1.774114292,3.62806431,1.845727841,0.631018784
LOT_0032,W014,CPU,10nm,ETCH_01,LITHO_01,DEP_02,IMP_01,151.6699165,63.99866029,1.475744499,0.030138845,1000000000000000.0,50.26617787,6.451036818,22.39105924,54.58946554,2.25481654,3.594545543,1.755537883,0.581833953
LOT_0032,W015,CPU,10nm,ETCH_01,LITHO_01,DEP_02,IMP_01,155.3140323,66.74263668,1.569685778,0.019774514,1010000000000000.0,49.94311385,7.624327877,20.04768043,56.06991668,1.670006242,3.607539575,2.137498841,0.908001678
LOT_0032,W016,CPU,10nm,ETCH_01,LITHO_01,DEP_02,IMP_01,148.382854,62.23667586,1.444407465,0.026048479,1010000000000000.0,49.10901456,7.679178583,23.59515358,56.51537425,1.576194856,3.620553978,1.899687194,0.534279302
LOT_0032,W017,CPU,10nm,ETCH_01,LITHO_01,DEP_02,IMP_01,148.9911977,66.66479175,1.403297804,0.031001125,999000000000000.0,48.55997744,6.099641256,19.51782257,53.864884,1.718717399,3.649047875,1.80567966,0.525479917
LOT_0032,W018,CPU,10nm,ETCH_01,LITHO_01,DEP_02,IMP_01,140.5872801,70.64967672,1.51430079,0.023754883,1020000000000000.0,47.70054448,7.166173186,22.98910268,55.75250308,1.434165793,3.619426303,1.730438678,0.485723232
LOT_0032,W019,CPU,10nm,ETCH_01,LITHO_01,DEP_02,IMP_01,163.8488537,67.4282317,1.557122478,0.023084284,1000000000000000.0,48.3776015,6.822090582,23.31324232,54.22400879,1.413646202,3.641887566,1.789654758,0.664072338
LOT_0032,W020,CPU,10nm,ETCH_01,LITHO_01,DEP_02,IMP_01,160.1979896,65.31635872,1.493632117,0.02922299,1000000000000000.0,49.28244136,7.617228489,22.64175679,53.06646268,1.47502102,3.791416883,1.912915191,0.650853169
LOT_0032,W021,CPU,10nm,ETCH_01,LITHO_01,DEP_02,IMP_01,153.2425733,66.36853258,1.429509355,0.027802381,998000000000000.0,49.28796251,7.298885325,21.98903023,58.50840289,1.893804458,3.560368533,1.728026136,0.455749523
LOT_0032,W022,CPU,10nm,ETCH_01,LITHO_01,DEP_02,IMP_01,155.3967713,65.70868921,1.538934137,0.03032692,1000000000000000.0,47.5702447,7.013170644,22.28271849,56.26079754,1.583627137,3.635846289,1.819758528,0.605746945
LOT_0032,W023,CPU,10nm,ETCH_01,LITHO_01,DEP_02,IMP_01,157.9334561,68.62549956,1.458447608,0.034777478,998000000000000.0,50.8731556,6.667709092,19.58038277,53.88809355,1.977455925,3.561131714,1.970763176,0.486416627
LOT_0032,W024,CPU,10nm,ETCH_01,LITHO_01,DEP_02,IMP_01,164.9019387,69.05135986,1.512155153,0.024898679,986000000000000.0,50.7837314,6.877800082,22.83378769,54.28103963,1.577337382,3.674532852,1.942659596,0.727127667
LOT_0032,W025,CPU,10nm,ETCH_01,LITHO_01,DEP_02,IMP_01,153.7984398,69.76859818,1.515226487,0.025114226,1000000000000000.0,50.9529815,6.840163446,21.57759429,56.75810432,1.589960999,3.538556986,1.886828503,0.599883264
LOT_0033,W001,FPGA,10nm,ETCH_03,LITHO_04,DEP_01,IMP_03,149.8788878,68.98727859,1.456374436,0.026777461,996000000000000.0,48.95032588,7.078449371,20.72607856,58.4274069,1.879494587,3.732608945,1.956382734,0.699503131
LOT_0033,W002,FPGA,10nm,ETCH_03,LITHO_04,DEP_01,IMP_03,149.1246964,67.95452059,1.488775892,0.034940247,1000000000000000.0,49.02484405,6.813494174,23.16821615,51.43490168,1.880809532,3.662422691,1.903859375,0.653884168
LOT_0033,W003,FPGA,10nm,ETCH_03,LITHO_04,DEP_01,IMP_03,149.6999876,67.23572667,1.549338081,0.027792621,996000000000000.0,51.3888001,7.754773431,22.65119047,54.9603352,1.700212521,3.650281032,1.943707067,0.642453536
